ds,yhat,yhat_lower,yhat_upper
2010-04-19,47127856.08995799,42353172.054577984,51929027.502945095
2010-04-20,47027446.21827017,42069962.35277954,51835280.974226415
2010-04-21,46904180.423370734,42026067.27963867,51519380.18179574
2010-04-22,46760483.52517534,41948053.319826126,51649057.22355248
2010-04-23,46576212.37881343,41461445.19819304,51088803.430384524
2010-04-24,46397408.47958534,41664499.12948995,51163592.51421959
2010-04-25,46230905.40297356,41565345.48137026,50717767.36110274
2010-04-26,46037499.38764413,41181239.39694419,51002822.28875235
2010-04-27,45843266.69998324,41115760.85041219,50627757.8073425
2010-04-28,45652703.33649298,40738148.96122556,50219903.9939932
2010-04-29,45470254.93329928,40900151.395334445,50329193.49810969
2010-04-30,45277053.37651457,40586715.16988306,49842186.53499919
2010-05-01,45119632.50162727,40766849.58713833,50126686.1487944
2010-05-02,45004521.27902343,40063233.62194156,49947447.995279655
2010-05-03,44891423.14834037,40064184.602496356,49923088.41403165
2010-05-04,44804564.805467784,40254926.33929606,49493141.60047289
2010-05-05,44745888.98103926,39818656.417387016,49649056.313351244
2010-05-06,44716657.4351197,39978331.018146805,49603097.146506354
2010-05-07,44694278.407928385,39757479.99314858,49600770.79014487
2010-05-08,44721128.15829372,39974500.627797425,49611714.950235635
2010-05-09,44799261.79245002,40482190.78533931,49753911.0643198
2010-05-10,44883718.519413,40757232.30583232,49835497.02231145
2010-05-11,44994000.88423098,40255876.15650033,49570177.71442095
2010-05-12,45127398.66091421,40312456.43016072,49853951.0885344
2010-05-13,45280719.76350044,40672357.025751315,50328246.39381862
2010-05-14,45427238.691393584,40906228.814697325,50228711.17565465
2010-05-15,45605628.635203525,40968191.431722745,50354085.88980354
2010-05-16,45814769.283608265,41108001.09111283,50316181.81807881
2010-05-17,46007132.73440112,41416043.8770288,50688887.91875712
2010-05-18,46200324.8371821,41789905.07774868,51387314.40877717
2010-05-19,46390450.998053856,41613718.75910052,51412928.49156191
2010-05-20,46573867.77124589,42072463.066093445,51381612.82814579
2010-05-21,46724130.36461712,41984300.455198705,51571693.11236578
2010-05-22,46880902.44709979,42175282.35647002,51550607.99746424
2010-05-23,47044721.19854702,42085342.32709682,51678024.574276835
2010-05-24,47170321.51075062,42564761.8766175,52020874.604335755
2010-05-25,47278098.728073664,42854170.79053397,51927902.2646838
2010-05-26,47367381.507360764,42876034.12195937,52091859.33912426
2010-05-27,47438079.078550115,42701485.58813078,52140787.744057976
2010-05-28,47467516.30344417,42739128.00965207,52442575.25679277
2010-05-29,47499226.40343304,42885024.18885764,52336124.80803836
2010-05-30,47537597.883897126,42583983.66817282,52001934.707213126
2010-05-31,47541083.14593968,42252174.33383525,52466292.15506917
2010-06-01,47533551.64136142,42777632.507766664,52571385.20011998
2010-06-02,47517462.399891965,42836625.5936784,52340458.58745505
2010-06-03,47495423.13761352,42718163.73865473,52042148.556633964
2010-06-04,47446951.88253578,42363652.80321382,52229145.07628362
2010-06-05,47417213.0311973,42452556.069618136,52139416.3030366
2010-06-06,47411625.885715574,42706715.078495264,52471698.907356
2010-06-07,47389054.10099316,43024797.002531834,52082305.34373494
2010-06-08,47373159.23716297,42718198.98173785,52096116.62262658
2010-06-09,47365592.978793316,42859176.77461386,51874180.533737436
2010-06-10,47367594.3756969,42802265.45603125,51944635.30567534
2010-06-11,47356806.6129071,42759093.12462238,52302058.1845214
2010-06-12,47376083.30241812,42615526.06888866,52530555.803530544
2010-06-13,47428179.96364474,42759508.19845166,52140376.618467465
2010-06-14,47469036.37574031,42644692.47509054,52269450.41225515
2010-06-15,47519229.96828951,42492598.5382789,52498875.22841214
2010-06-16,47577271.59868942,42774124.333408944,52087522.44624668
2010-06-17,47641306.774841376,42646551.217918634,52480734.87209616
2010-06-18,47686033.554905675,43147530.41792494,52191812.62452451
2010-06-19,47751603.96330854,43102433.08135139,52274210.630062334
2010-06-20,47838401.65651674,43081145.822169706,52531933.19327326
2010-06-21,47900398.89818134,43056515.364739195,52630685.5624112
2010-06-22,47956670.77620529,43048190.802549236,52752526.16390744
2010-06-23,48004736.2326245,43445002.88986298,52599980.60950878
2010-06-24,48042287.69622833,43144013.98945157,52815858.00696715
2010-06-25,48044119.825652435,43216446.56748314,52622195.78631928
2010-06-26,48051024.041325025,43205916.3091544,52901055.267774664
2010-06-27,48064541.98301426,43462332.75590016,52771398.14535605
2010-06-28,48040281.902806535,43213319.89505523,53037410.60132106
2010-06-29,47999377.389194965,43434866.88413012,52848212.74355226
2010-06-30,47941759.919028535,43227500.12634258,52621000.103078276
2010-07-01,47867809.351585366,42958081.06080699,52274863.279426165
2010-07-02,47755195.51750019,42857813.12763413,52759180.81560711
2010-07-03,47647680.46319359,42874852.61296232,52475964.814841606
2010-07-04,47549777.508454174,42845548.24431873,52263121.258428
2010-07-05,47419974.194056414,42777366.27774839,52111821.76004988
2010-07-06,47282101.52671908,42291689.678258255,52128410.605023354
2010-07-07,47138523.87905943,42210789.904402785,52031894.8732097
2010-07-08,46991716.27754257,42298763.73401611,52376272.67625049
2010-07-09,46821044.5256971,42008324.05442801,51708153.50194123
2010-07-10,46671519.61827645,42306941.81016875,51435653.46068493
2010-07-11,46548424.045120515,41785059.35022004,51154314.355467275
2010-07-12,46410517.999302946,41822796.602991,51409830.420183964
2010-07-13,46281408.30580218,41559331.61209799,51186905.41665934
2010-07-14,46162754.29633821,41483007.25447173,50700624.12707108
2010-07-15,46055876.696719885,41081272.377004005,50720847.97142592
2010-07-16,45938583.796142034,40815648.28716004,50521500.595433995
2010-07-17,45853984.70491451,41276708.445051506,50876031.113916166
2010-07-18,45805185.233920395,40939553.3977726,50978222.68395154
2010-07-19,45748571.99704159,41197820.788350396,50615233.02933592
2010-07-20,45705264.87128659,40931372.91153653,50524881.188066274
2010-07-21,45674409.17886958,40852644.48117612,50185995.1031082
2010-07-22,45654870.71056807,41248561.42979653,50374816.272378094
2010-07-23,45622144.92411348,40930969.88694295,50460768.70867611
2010-07-24,45617247.29658065,40763367.962168686,50511656.95153163
2010-07-25,45641477.73806308,40517016.07353512,50571263.464428924
2010-07-26,45649762.33044625,40711637.24232383,50113573.68393955
2010-07-27,45662150.55497231,41388671.10436982,50425902.51451786
2010-07-28,45677137.834377214,40876609.738699906,50203609.003228694
2010-07-29,45693375.455261685,40953381.541150026,50441205.2780603
2010-07-30,45686578.67138156,40976400.1796022,50323695.77837263
2010-07-31,45698399.98072134,41326879.778563604,50549286.27080423
2010-08-01,45731161.02716996,40906480.9192771,50267876.52020264
2010-08-02,45741147.48116302,40773412.77118771,50457911.75783857
2010-08-03,45750046.635118224,40945369.05798708,50413728.14079944
2010-08-04,45758199.56379524,40791847.61699356,50807441.83333439
2010-08-05,45766232.32138458,40867884.3498878,50876706.12160208
2010-08-06,45751879.689085014,41158745.42880416,50470811.41114707
2010-08-07,45758771.392144695,40944639.011444986,50337153.310552426
2010-08-08,45791077.300977536,40917535.43203719,50158087.66123487
2010-08-09,45806719.03942769,41309379.64118668,50644555.86266195
2010-08-10,45828730.74094012,40958984.092103325,50681622.968622275
2010-08-11,45858443.62426303,40999721.37359932,50731061.360261686
2010-08-12,45897061.40991648,41086985.88590122,50427095.00616418
2010-08-13,45922442.280307844,40999625.485955164,50727539.3942448
2010-08-14,45977859.05469342,41359554.324500464,50637278.974244885
2010-08-15,46066635.345596984,41283203.12654314,50902218.75619356
2010-08-16,46145365.823577695,41362753.99410612,50771857.01875072
2010-08-17,46235303.455915175,41692641.685178384,50843253.19711824
2010-08-18,46335587.923928194,41509526.84259591,51086261.31020986
2010-08-19,46444881.18777677,41733721.715094574,50998504.5353916
2010-08-20,46538224.288693585,41598612.3011786,51230037.491505496
2010-08-21,46655884.9295896,42380364.15155553,51605526.46242215
2010-08-22,46798091.01331653,42241087.05672867,51525712.52293355
2010-08-23,46918355.296800494,42317371.38186735,51880223.37726368
2010-08-24,47034970.76524709,42564502.38760163,51664569.372093864
2010-08-25,47144347.47653956,42306202.623232946,52010977.104824066
2010-08-26,47242753.30359702,42583009.750476904,51761232.82979012
2010-08-27,47303269.560452126,42640830.30063301,51739712.94450738
2010-08-28,47364725.61246029,42383091.64303352,52155241.99512955
2010-08-29,47426508.638033465,42419296.90840245,51999653.48271624
2010-08-30,47441946.79413714,42915826.628136754,52200434.280349396
2010-08-31,47429845.109695815,42712079.02129488,52098920.16501464
2010-09-01,47387842.62883198,42522803.59010962,51989945.665696464
2010-09-02,47314152.00701179,42905550.43389946,52614469.146116026
2010-09-03,47184491.54958724,42223590.94817268,51933087.47183591
2010-09-04,47040975.94044543,42060494.10026888,51634688.12296128
2010-09-05,46886858.47338401,41698792.2989031,51662472.95064621
2010-09-06,46679828.596532285,41934073.85543668,51255134.18888592
2010-09-07,46443444.107162684,41938103.47064664,51050760.83284327
2010-09-08,46180369.59091015,41327977.80589514,50686111.94410353
2010-09-09,45893985.483770035,40908004.101957895,50589467.46277376
2010-09-10,45565181.34943625,40984501.07999087,50216250.47982511
2010-09-11,45241103.548986614,40507421.12744416,50225889.303707
2010-09-12,44929754.25749782,40161892.77241243,49793516.344293
2010-09-13,44593149.87124823,39958096.60456086,49231870.97457474
2010-09-14,44258622.34126034,39609576.31974234,49026176.480271034
2010-09-15,43931939.063777775,38950698.36271976,48499801.62554358
2010-09-16,43618809.4567103,38787898.84300369,48350137.95615378
2010-09-17,43301595.162083,38515487.6943008,47755385.55143899
2010-09-18,43027996.888827786,38181059.90485774,47375436.78889532
2010-09-19,42805617.084528066,38014949.50940119,47429640.79446799
2010-09-20,42595108.03396459,37890016.05473291,47437758.4349284
2010-09-21,42421489.73734403,37540738.164514005,47260841.78815815
2010-09-22,42287313.24273664,37406248.8406079,46482216.72019734
2010-09-23,42194236.818968885,37549563.13932906,46899445.69252498
2010-09-24,42119830.389167875,37778252.93082437,46553542.50210782
2010-09-25,42107066.30594547,37367520.574103594,47326064.50163819
2010-09-26,42156956.050998986,37404459.95750889,46666102.20150701
2010-09-27,42223912.19861053,37444792.76412548,46620383.79290367
2010-09-28,42326542.6086002,37730836.734411314,46918711.841683105
2010-09-29,42460984.69157208,37582284.624803774,47426022.26100889
2010-09-30,42622655.03900009,37589830.788785055,47636374.34208229
2010-10-01,42783224.93284241,37840405.94156439,47975541.69588675
2010-10-02,42979587.57848066,38134839.59316782,48132849.20625942
2010-10-03,43208708.53292012,38600969.56645791,48179950.23900826
2010-10-04,43421060.880796604,38518198.50459421,48490530.18643462
2010-10-05,43632221.367538914,38464292.98568878,48307648.344115645
2010-10-06,43836295.1585756,39051590.17102305,48334217.64975469
2010-10-07,44027728.978311546,39179395.17165419,48884577.261241
2010-10-08,44178321.01709048,39607261.6473608,48819355.93179826
2010-10-09,44326192.13750329,39983700.57826285,49110257.675855316
2010-10-10,44470609.40157246,39561691.31574672,48632687.631399006
2010-10-11,44565363.90636498,39993621.17537219,49260435.58867073
2010-10-12,44630280.455558226,39663916.73124978,49101485.72950442
2010-10-13,44664528.90901441,39717975.22447635,49833643.685341045
2010-10-14,44668299.93895921,39774865.29127869,49202323.184903584
2010-10-15,44619657.27999391,40085559.3437456,49377913.54388897
2010-10-16,44563335.328172766,40097101.37369454,49484359.04542506
2010-10-17,44505377.940523505,39640388.87982688,48957885.48593706
2010-10-18,44406325.62367969,39933411.842666775,49144846.791228846
2010-10-19,44292534.064307086,39839657.093343064,49219522.3691638
2010-10-20,44169299.3374506,39583625.789392196,49020977.75370459
2010-10-21,44042357.92532992,39291762.35498618,48820527.7493908
2010-10-22,43894578.78971875,39238787.77729056,48822045.93098002
2010-10-23,43774621.1084546,39166940.41984015,48684791.76064485
2010-10-24,43692727.324551396,39033960.51054775,48096945.383812696
2010-10-25,43610014.31415787,39183171.33768773,48436233.698440276
2010-10-26,43553544.23344849,38741070.51093858,48234754.35318117
2010-10-27,43528156.42393435,38763737.82790361,48086039.2196548
2010-10-28,43537977.38940743,38508820.1227897,47864374.429465786
2010-10-29,43563156.48882674,38908207.93854765,48430341.72283859
2010-10-30,43648599.96061819,39281835.53363445,48939174.645123675
2010-10-31,43798601.38475968,38977510.27746629,48319544.469584316
2010-11-01,43970076.4395574,39408243.744389094,48461171.61092226
2010-11-02,44183983.9512156,39101855.06201306,49003643.918594584
2010-11-03,44438606.00551619,39425259.666009255,48818462.54388587
2010-11-04,44731251.1326413,39779071.42180423,49246827.16549041
2010-11-05,45035192.235445246,40054221.324606664,49574597.757741675
2010-11-06,45388605.99407319,40745394.77820938,50317556.826829925
2010-11-07,45789405.8142733,41167558.54072207,50499459.799851194
2010-11-08,46188670.15454356,41653518.15307288,51237915.16168845
2010-11-09,46602242.40083789,41378079.91213747,50675278.43895232
2010-11-10,47024169.59254819,41986324.76738792,51640935.291055344
2010-11-11,47448539.07187467,42469431.06409454,52368601.115233526
2010-11-12,47846520.463911355,43194412.18487423,52426312.38563695
2010-11-13,48255376.26498237,43776594.574033625,53145856.59555048
2010-11-14,48673330.56845254,44257408.02937946,53001146.87353659
2010-11-15,49052996.22689767,44193211.824585505,53694544.236914776
2010-11-16,49412936.14158022,44859618.08525268,54415632.113099284
2010-11-17,49751026.590606175,45427704.44928791,54678307.486252196
2010-11-18,50066183.35698036,45346621.34410475,55063395.66586278
2010-11-19,50335260.799485624,45361808.45595179,55050931.326968335
2010-11-20,50601890.86062978,46033650.27434926,55418004.980670445
2010-11-21,50871156.14457579,46134854.58623727,55627421.30717182
2010-11-22,51104067.61864752,46446205.96329447,55292759.259536356
2010-11-23,51325104.19899652,46333921.00750893,56163802.00754148
2010-11-24,51539137.43009626,46693019.24273174,56257851.587430455
2010-11-25,51751659.90659687,47034130.29452643,56483320.989348955
2010-11-26,51945458.83014887,47652506.186645746,56749545.53304246
2010-11-27,52169243.53769818,47169221.135099344,56825033.04011814
2010-11-28,52432127.568838716,47664666.31454243,57558525.329376236
2010-11-29,52696676.89754518,47838639.130279355,57281914.49385935
2010-11-30,52990111.31490811,48301562.82964168,57783588.55489243
2010-12-01,53317337.81755885,48358264.0919877,57926805.24035121
2010-12-02,53682387.03833104,49426666.704572685,58489717.67303397
2010-12-03,54065072.16884772,49393544.52378603,58943475.67258633
2010-12-04,54509645.42973756,49739126.5488998,59390880.69114749
2010-12-05,55019352.79222239,50279054.791759014,59995361.872580715
2010-12-06,55549597.49418169,50949981.265846364,60265180.30886395
2010-12-07,56119297.050489694,51299663.36694758,60887425.146312185
2010-12-08,56724109.168221526,52156999.25891027,61206629.93675757
2010-12-09,57358093.08192592,52637097.10117047,62011333.3405916
2010-12-10,57990620.2706798,53221477.18714581,62849112.40448451
2010-12-11,58655303.29650479,53978716.16453575,63810133.76531982
2010-12-12,59344836.486355014,54321369.81683274,63545136.76939366
2010-12-13,60004451.53645033,55318944.08766288,64904945.98775855
2010-12-14,60643564.989417255,55740916.097760044,64970476.20789312
2010-12-15,61249285.16779852,56315849.738751724,66115176.027855806
2010-12-16,61808337.385896996,57356477.718209125,66696687.46818693
2010-12-17,62284214.05201304,57510626.974666096,67080482.63144288
2010-12-18,62706311.59676711,58059611.50382421,67485542.76147527
2010-12-19,63064941.880768776,58440466.56048841,67733139.29633455
2010-12-20,63304915.99717277,58700279.58902698,68250996.44093156
2010-12-21,63438017.796334654,59031698.909617685,68259596.42708376
2010-12-22,63454309.346548304,58766910.303581625,68004129.51718812
2010-12-23,63346270.34629766,58632751.051698886,68040383.53457674
2010-12-24,63085132.87965146,58894017.231981464,67901215.13755408
2010-12-25,62709896.870243244,57964972.82768502,67384697.81493852
2010-12-26,62222171.71246727,57308511.292151056,66819025.01794808
2010-12-27,61579545.58259654,56896649.142617494,66435771.77907073
2010-12-28,60807060.047821626,55901049.22737031,65550710.550235055
2010-12-29,59910460.47121987,55074684.763882145,64799243.05162049
2010-12-30,58897786.13925292,54469046.77211515,63659558.296128064
2010-12-31,57756113.90302546,53158701.91805875,62423575.83042106
2011-01-01,56540226.3514573,51489244.543636054,61449947.42868526
2011-01-02,55267102.93234436,50662876.31943274,59892627.776153445
2011-01-03,53908944.111221045,49198667.625315085,58829746.61625076
2011-01-04,52504314.6871126,47925544.11854835,57127700.79231412
2011-01-05,51071084.95742515,46435026.518002406,55996340.501312315
2011-01-06,49627741.33267834,44891702.35204524,54298756.87869031
2011-01-07,48169887.1464084,43599065.356297605,52888753.89349818
2011-01-08,46758710.73150512,42174344.95436565,51369909.50769476
2011-01-09,45415324.17349305,40897827.21785849,50128309.04963885
2011-01-10,44113686.636890955,39191810.63891918,48685063.297918454
2011-01-11,42891700.90345572,38448966.03773292,47379167.37842999
2011-01-12,41764162.98307924,36956374.96741512,46845454.97734269
2011-01-13,40744136.18655181,35994027.80281632,45329218.76839084
2011-01-14,39819568.82152403,34886674.47797738,44774225.45933366
2011-01-15,39041929.66968842,34428379.859293915,44022147.12672063
2011-01-16,38420760.49169337,34122054.80900278,43099018.11851366
2011-01-17,37916854.15193681,33176160.575413954,42718650.27909175
2011-01-18,37553640.69856657,32810379.34980965,42551303.892933056
2011-01-19,37331278.98301671,32382658.633211,42083502.88880322
2011-01-20,37245893.12385146,32740382.415377386,41995268.470902346
2011-01-21,37269013.354241885,32922168.84149343,41379597.23713275
2011-01-22,37435738.35386462,33144270.342832413,42218362.68993317
2011-01-23,37739634.14956389,32782718.173868313,42432469.74794633
2011-01-24,38126245.060621515,33147105.641203772,43031947.58211696
2011-01-25,38604791.18642395,33943861.153155565,43560200.69753022
2011-01-26,39161717.93967731,34325958.99161479,43870872.41879733
2011-01-27,39782654.8078247,35077163.64325619,44487468.086537644
2011-01-28,40429588.80995619,35770574.12031514,44902129.08501054
2011-01-29,41130013.970875375,36453799.56925175,46178157.61082108
2011-01-30,41871944.40045916,37114440.15690377,46685228.104813844
2011-01-31,42597489.376798406,37823395.13227205,47237959.78657553
2011-02-01,43314564.285222456,38536958.97209075,47703587.1011647
2011-02-02,44010403.56305707,39356332.5246914,48894456.40085946
2011-02-03,44673434.738088734,39729076.06926957,49088012.350977845
2011-02-04,45270322.12485297,40455726.49851012,49919725.63612685
2011-02-05,45834945.690873675,41113524.53475942,50930295.921621226
2011-02-06,46363207.83917951,41507203.54119513,50864331.23065238
2011-02-07,46806372.481112175,42338544.84903422,51574976.52350825
2011-02-08,47182516.87436506,42793531.28767949,52304406.7080882
2011-02-09,47489769.460837506,42619233.788662516,52441066.38968659
2011-02-10,47727900.14374612,43061019.677029036,52384436.291855074
2011-02-11,47875078.98669329,43464736.291667886,52904847.87970023
2011-02-12,47976576.13399348,43411210.54011986,52759563.39045429
2011-02-13,48039302.66218549,43475318.36427685,52615737.8636463
2011-02-14,48024903.19652769,43336918.31288989,52748483.76866393
2011-02-15,47960986.55938877,43215946.68638557,52622660.06225337
2011-02-16,47854172.66629184,42936594.06882588,52405243.0739926
2011-02-17,47712460.43513479,43047742.02921183,52186874.67232541
2011-02-18,47519064.350292064,42933870.984717645,51932118.37860957
2011-02-19,47323837.17379935,42712019.36774357,51966256.40873345
2011-02-20,47136836.60521926,42320303.4197262,52058169.70664675
2011-02-21,46921417.81941005,42353171.378834195,51091707.88168336
2011-02-22,46705502.517009035,42204789.66999427,51795178.06761319
2011-02-23,46494700.32555073,41655126.52788965,51224424.50881571
2011-02-24,46293849.73264874,41925727.97578543,51328168.39994575
2011-02-25,46083793.436217576,41408744.95226765,50857698.40607918
2011-02-26,45910158.04567353,41062051.4063495,50194551.11034745
2011-02-27,45778033.33086615,40964817.87112712,50199534.86823511
2011-02-28,45645255.85508869,41042775.23181078,50644915.95215945
2011-03-01,45533875.97918333,40724803.50264911,50318642.16097875
2011-03-02,45443478.124080986,40955014.4236661,50396147.12677681
2011-03-03,45372915.664943814,40544138.28122772,50133482.99931699
2011-03-04,45297269.839336954,40364078.812475264,50199957.47976085
2011-03-05,45256797.558168955,40624490.728591695,49688072.74943779
2011-03-06,45251758.86395668,40548520.30651344,50055949.012426876
2011-03-07,45235825.129608415,40472207.22894826,50059674.900411494
2011-03-08,45227644.043955155,40363079.360030994,49869025.862931274
2011-03-09,45224229.2013699,40678027.58151849,49904776.65674939
2011-03-10,45222734.51105406,40428436.61911374,49875695.39111075
2011-03-11,45197422.577646084,40188973.51097485,49852506.48186673
2011-03-12,45188592.62473934,40785565.86860638,49627319.400686264
2011-03-13,45197360.26266475,40539513.14475087,50066077.732809
2011-03-14,45178992.55965697,40340701.03838572,49704542.9349307
2011-03-15,45154377.55008838,40581603.56961801,50351502.80930854
2011-03-16,45123299.69870087,40525455.04398932,49860639.169313915
2011-03-17,45086085.72818272,40247544.08113325,50172788.843288004
2011-03-18,45021330.86758177,40342103.09326887,49752447.64247836
2011-03-19,44971994.04686758,40110177.9195327,49847684.02345368
2011-03-20,44942722.7561247,40211771.37276116,50183888.88910288
2011-03-21,44892152.15412852,39654162.26763822,49614690.90234403
2011-03-22,44844243.85777392,40058488.635235764,49504244.4856577
2011-03-23,44801443.70316273,40172946.13685941,49405071.20271622
2011-03-24,44766226.53202943,40252220.83758956,49525588.41869368
2011-03-25,44717844.75685816,39902231.66837074,49522653.0199065
2011-03-26,44701053.41160027,40113222.53215947,49774709.194301896
2011-03-27,44720710.44626505,40356987.18634914,49792914.69858432
2011-03-28,44734961.3146348,40401682.6005803,49448476.37973647
2011-03-29,44766591.55316887,40068135.19899196,49033819.866274424
2011-03-30,44816222.282986544,40188391.43159453,49375057.465114914
2011-03-31,44883915.215269916,40175168.466011345,50060715.70437683
2011-04-01,44946001.740745574,39959977.82963881,49313270.673905075
2011-04-02,45043906.0138128,40181387.86026056,49712999.179462925
2011-04-03,45178857.4634257,40495060.35241891,49855525.056283765
2011-04-04,45305198.033066355,40756817.80572001,50494502.97708145
2011-04-05,45441863.80087686,40964511.5631214,50206621.490380555
2011-04-06,45585711.69344994,40918794.31334979,50370370.08173426
2011-04-07,45733253.61646848,41095705.383862734,50415015.54996393
2011-04-08,45857608.41941451,40881913.7661091,50823918.23593249
2011-04-09,45997437.66360316,41387382.08402311,50727374.486255325
2011-04-10,46151757.02690252,41396163.36084782,50743956.372396186
2011-04-11,46273325.500153385,41310833.97977548,50762687.14870077
2011-04-12,46380189.42456149,41824742.543138266,51201273.059099555
2011-04-13,46469050.1040128,41794671.41174507,51455166.87745273
2011-04-14,46537016.0150997,41724596.92384177,51290076.569075905
2011-04-15,46558549.4466452,42113769.47571387,51311092.46132584
2011-04-16,46574944.8313969,41895307.93932295,51058620.560294114
2011-04-17,46587375.71534694,41462180.52455007,51266397.681889564
2011-04-18,46551925.573912054,41673873.32059791,51411829.014529295
2011-04-19,46490470.21243099,41895109.125142686,51587515.93612486
2011-04-20,46403938.99310899,41928104.824699,51202109.27882909
2011-04-21,46293947.998037115,41727073.16874518,51282279.81559935
2011-04-22,46139618.57538573,41371511.65634684,50625837.13916472
2011-04-23,45986351.2625826,41054224.56503939,50974628.24431051
2011-04-24,45840451.810468055,41150120.319407,50606393.999522954
2011-04-25,45662317.06624449,40921574.96838484,50285628.7734827
2011-04-26,45477763.90456778,40516829.49927677,50210926.21676947
2011-04-27,45291176.4279759,40755236.30455216,49931407.66875847
2011-04-28,45107039.09432187,40601348.31629513,49893762.684934884
2011-04-29,44906672.18270065,40497108.45965641,49929504.93531949
2011-04-30,44736942.034895815,40052953.37700849,49667940.81953718
